datetime,reply_status,flags,node,channel,channel_address,point_category,point_number,logical_point_number,logical_point_zone,device_type,auxiliary_point_attributes,group,area_type,area_number,sector_id,loop_type,raw_identity,actual_device_type,mode_and_sensitivity,raw_analogue_values1,raw_analogue_values2,raw_analogue_values3,lta_flags,raw_lta,dirtiness,units_of_measure1,units_of_measure2,units_of_measure3,converted_value1,converted_value2,converted_value3,instantaneous_active_state,instantaneous_fault_state,confirmed_active_state,confirmed_fault_state,acknowledged_active_state,acknowledged_fault_state,output_forced_mode,output_unforced_state,output_forced_state
Wed Jan 17 14:36:00 2024,Success,None,0,MP CPU/Software Channel,0,Real,30,30,1,835 PC,3,0,1,1,1,Thorn,1,0,0,0,0,0,241,0,0,%/m obscuration,Degrees C,ppm (parts per million),-1.0,22.0,515.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:00 2024,Success,None,0,MP CPU/Software Channel,0,Real,31,31,1,835 PC,3,0,1,1,1,Thorn,1,0,0,0,0,0,241,0,0,%/m obscuration,Degrees C,ppm (parts per million),10.0,33.0,521.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:00 2024,Success,None,0,MP CPU/Software Channel,0,Real,32,32,1,835 PC,3,0,1,1,1,Thorn,1,0,0,0,0,0,241,0,4,%/m obscuration,Degrees C,ppm (parts per million),8.0,23.0,516,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:00 2024,Success,None,0,MP CPU/Software Channel,0,Real,1,1,2,830 P,2,0,2,1,2,Thorn,2,0,0,0,0,0,205,0,2,%/m obscuration,Invalid,Invalid,-3,0.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:00 2024,Success,None,0,MP CPU/Software Channel,0,Real,2,2,2,830 P,2,0,2,2,2,Thorn,2,0,0,0,0,0,205,0,0,%/m obscuration,Invalid,Invalid,5.0,0.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:00 2024,Success,None,0,MP CPU/Software Channel,0,Real,3,3,2,830 P,2,0,2,3,2,Thorn,2,0,0,0,0,0,205,0,0,%/m obscuration,Invalid,Invalid,0.0,0.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:00 2024,Success,None,0,MP CPU/Software Channel,0,Real,4,4,2,830 P,2,0,2,4,2,Thorn,2,0,0,0,0,0,205,0,3,%/m obscuration,Invalid,Invalid,8.0,,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:00 2024,Success,None,0,MP CPU/Software Channel,0,Real,5,5,2,830 P,2,0,2,5,2,Thorn,2,0,0,0,0,0,205,0,1,%/m obscuration,Invalid,Invalid,-3.0,,,Clear,249,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:00 2024,Success,None,0,MP CPU/Software Channel,0,Real,6,6,2,830 P,2,0,2,6,2,Thorn,2,0,0,0,0,0,205,0,3,%/m obscuration,Invalid,Invalid,22.0,0.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:00 2024,Success,None,0,MP CPU/Software Channel,0,Real,7,7,2,830 P,2,0,2,7,2,Thorn,2,0,0,0,0,0,205,0,1,%/m obscuration,Invalid,Invalid,11.0,,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:00 2024,Success,None,0,MP CPU/Software Channel,0,Real,8,8,2,830 P,2,0,2,1,2,Thorn,2,0,0,0,0,0,205,0,3,%/m obscuration,Invalid,Invalid,9.0,0.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,9,9,2,855 P,2,0,2,2,2,Thorn,2,0,0,0,0,0,205,0,0,%/m obscuration,Invalid,Invalid,9.0,,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,10,10,2,855 P,2,0,2,3,2,Thorn,2,0,0,0,0,0,205,0,0,%/m obscuration,Invalid,Invalid,-2.0,,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,11,11,2,855 P,2,0,2,4,2,Thorn,2,0,0,0,0,0,205,0,6,%/m obscuration,Invalid,Invalid,16,,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,12,12,2,855 P,2,0,2,5,2,Thorn,2,0,0,0,0,0,205,0,0,%/m obscuration,Invalid,Invalid,8.0,,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,13,13,2,855 P,2,0,2,6,2,Thorn,2,0,0,0,0,0,205,0,0,%/m obscuration,Invalid,Invalid,3.0,,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,14,14,2,855 P,2,0,2,7,2,Thorn,2,0,0,0,0,0,205,0,1,%/m obscuration,Invalid,Invalid,2.0,0.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,15,15,2,855 P,2,0,2,1,2,Thorn,2,0,0,0,0,0,205,0,1,%/m obscuration,Invalid,Invalid,2.0,0.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,16,16,2,855 P,2,0,2,2,2,Thorn,2,0,0,0,0,0,205,0,1,%/m obscuration,Invalid,Invalid,3.0,,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,17,17,2,855 P,2,0,2,3,2,Thorn,2,0,0,0,0,0,205,0,2,%/m obscuration,Invalid,Invalid,6.0,,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,18,18,2,855 P,2,0,2,4,2,Thorn,2,0,0,0,0,0,205,0,2,%/m obscuration,Invalid,Invalid,19.0,0.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,19,19,2,855 P,2,0,2,5,2,Thorn,2,0,0,0,0,0,205,0,0,%/m obscuration,Invalid,Invalid,-2.0,,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,20,20,2,855 P,2,0,2,6,2,Thorn,2,0,0,0,0,0,205,0,0,%/m obscuration,Invalid,Invalid,-4.0,,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,21,21,2,855 P,2,0,2,7,2,Thorn,2,0,0,0,0,0,205,0,1,%/m obscuration,Invalid,Invalid,-1.0,,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,22,22,2,850 P,2,0,2,1,2,Thorn,2,0,0,0,0,0,205,0,1,%/m obscuration,Invalid,Invalid,3.0,,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,23,23,2,850 P,2,0,2,2,2,Thorn,2,0,0,0,0,0,205,0,2,%/m obscuration,Invalid,Invalid,10.0,0.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,24,24,2,850 P,2,0,2,3,2,Thorn,2,0,0,0,0,0,205,0,3,%/m obscuration,Invalid,Invalid,7.0,,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,25,25,2,850 P,2,0,2,4,2,Thorn,2,0,0,0,0,0,205,0,4,%/m obscuration,Invalid,Invalid,10,,,Clear,0,0,194,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,26,26,2,850 P,2,0,2,5,2,Thorn,2,0,0,0,0,0,205,0,0,%/m obscuration,Invalid,Invalid,4.0,0.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,27,27,2,850 P,2,0,2,6,2,Thorn,2,0,0,0,0,0,205,0,1,%/m obscuration,Invalid,Invalid,15.0,,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,28,28,2,850 P,2,0,2,7,2,Thorn,2,0,0,0,0,0,205,0,2,%/m obscuration,Invalid,Invalid,9.0,0.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,1,1,4,840 PH,5,0,4,1,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,5.0,17.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,2,2,4,840 PH,5,0,4,2,4,Thorn,4,0,0,0,0,0,126,0,1,%/m obscuration,Degrees C,Invalid,3.0,18.0,,Clear,0,0,57,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,3,3,4,840 PH,5,0,4,3,4,Thorn,4,0,0,0,0,0,126,0,3,%/m obscuration,Degrees C,Invalid,2.0,19.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,4,4,4,840 PH,5,0,4,4,4,Thorn,4,0,0,0,0,0,126,0,1,%/m obscuration,Degrees C,Invalid,5.0,23.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,5,5,4,840 PH,5,0,4,5,4,Thorn,4,0,0,0,0,0,126,0,1,%/m obscuration,Degrees C,Invalid,8.0,17.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,6,6,4,840 PH,5,0,4,1,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,2.0,23.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,7,7,4,840 PH,5,0,4,2,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,2.0,20,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,8,8,4,840 PH,5,0,4,3,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,7.0,24.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,9,9,4,840 PH,5,0,4,4,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,9.0,18,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,10,10,4,835 PH,5,0,4,5,4,Thorn,4,0,0,0,0,0,126,0,1,%/m obscuration,Degrees C,Invalid,6.0,23,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,11,11,4,835 PH,5,0,4,1,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,12.0,20,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,12,12,4,835 PH,5,0,4,2,4,Thorn,4,0,0,0,0,0,126,0,7,%/m obscuration,Degrees C,Invalid,8.0,21.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,13,13,4,835 PH,5,0,4,3,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,0.0,23.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,14,14,4,835 PH,5,0,4,4,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,-3.0,22.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,15,15,4,835 PH,5,0,4,5,4,Thorn,4,0,0,0,0,0,126,0,1,%/m obscuration,Degrees C,Invalid,13.0,29.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,16,16,4,835 PH,5,0,4,1,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,2.0,21.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Success,None,0,MP CPU/Software Channel,0,Real,17,17,4,830 PH,5,0,4,2,4,Thorn,4,0,0,0,0,0,126,0,2,%/m obscuration,Degrees C,Invalid,6,24.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:01 2024,Failure,Loop Fault,0,MP CPU/Software Channel,0,Real,18,18,4,830 PH,5,0,4,3,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,22.0,23.0,,Clear,0,0,0,0,130,Currently Unforced,Off,Off
Wed Jan 17 14:36:02 2024,Success,None,0,MP CPU/Software Channel,0,Real,19,19,4,830 PH,5,0,4,4,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,0.0,25.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:02 2024,Success,None,0,MP CPU/Software Channel,0,Real,20,20,4,830 PH,5,0,4,5,4,Thorn,4,0,0,0,0,0,126,0,3,%/m obscuration,Degrees C,Invalid,-3.0,15.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:02 2024,Success,None,0,MP CPU/Software Channel,0,Real,21,21,4,830 PH,5,0,4,1,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,2.0,28.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:02 2024,Success,None,0,MP CPU/Software Channel,0,Real,22,22,4,830 PH,5,0,4,2,4,Thorn,4,0,0,0,0,0,126,0,1,%/m obscuration,Degrees C,Invalid,3.0,19.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:02 2024,Success,None,0,MP CPU/Software Channel,0,Real,23,23,4,830 PH,5,0,4,3,4,Thorn,4,0,0,0,0,0,126,0,2,%/m obscuration,Degrees C,Invalid,2.0,24.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:02 2024,Success,None,0,MP CPU/Software Channel,0,Real,24,24,4,830 PH,5,0,4,4,4,Thorn,4,0,0,0,0,0,126,0,1,%/m obscuration,Degrees C,Invalid,12.0,20,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:02 2024,Success,None,0,MP CPU/Software Channel,0,Real,25,25,4,830 PH,5,0,4,5,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,5.0,20.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:02 2024,Success,None,0,MP CPU/Software Channel,0,Real,26,26,4,835 PH,5,0,4,1,4,Thorn,4,0,0,0,0,0,126,0,1,%/m obscuration,Degrees C,Invalid,12.0,21.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:02 2024,Success,None,0,MP CPU/Software Channel,0,Real,27,27,4,835 PH,5,0,4,2,4,Thorn,4,0,0,0,0,0,126,0,4,%/m obscuration,Degrees C,Invalid,5.0,15.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:02 2024,Success,None,0,MP CPU/Software Channel,0,Real,28,28,4,835 PH,5,0,4,3,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,5.0,17.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:02 2024,Success,None,0,MP CPU/Software Channel,0,Real,29,29,4,835 PH,5,0,4,4,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,9.0,23.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:02 2024,Success,None,0,MP CPU/Software Channel,0,Real,30,30,4,835 PH,5,0,4,5,4,Thorn,4,0,0,0,0,0,126,0,6,%/m obscuration,Degrees C,Invalid,3.0,15.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:02 2024,Success,None,0,MP CPU/Software Channel,0,Real,31,31,4,835 PH,5,0,4,1,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,13.0,26.0,0.0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:02 2024,Success,None,0,MP CPU/Software Channel,0,Real,32,32,4,835 PH,5,0,4,2,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,1.0,14.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Wed Jan 17 14:36:02 2024,Success,None,0,MP CPU/Software Channel,0,Real,33,33,4,835 PH,5,0,4,3,4,Thorn,4,0,0,0,0,0,126,0,1,%/m obscuration,Degrees C,Invalid,3.0,23.0,,Clear,0,0,0,0,0,Currently Unforced,Off,Off
